Gene	GOID	ONTOLOGY	TERM
MYCTH_83019	GO:0046373	BP	L-arabinose metabolic process
MYCTH_83025	GO:0016627	MF	oxidoreductase activity
MYCTH_83025	GO:0055114	BP	 acting on the CH-CH group of donors
MYCTH_83040	GO:0031515	CC	tRNA (m1A) methyltransferase complex
MYCTH_83040	GO:0030488	BP	tRNA methylation
MYCTH_83041	GO:0008496	MF	mannan endo-1
MYCTH_83041	GO:0016052	BP	6-alpha-mannosidase activity
MYCTH_83041	GO:0003824	MF	carbohydrate catabolic process
MYCTH_83048	GO:0005524	MF	ATP binding
MYCTH_83048	GO:0005829	CC	cytosol
MYCTH_83048	GO:0004163	MF	diphosphomevalonate decarboxylase activity
MYCTH_83048	GO:0019287	BP	isopentenyl diphosphate biosynthetic process
MYCTH_83048	GO:0016831	MF	 mevalonate pathway
MYCTH_83048	GO:0008299	BP	carboxy-lyase activity
MYCTH_83111	GO:0007018	BP	microtubule-based movement
MYCTH_83111	GO:0003777	MF	microtubule motor activity
MYCTH_83111	GO:0007018	BP	microtubule-based movement
MYCTH_83111	GO:0005524	MF	ATP binding
MYCTH_83111	GO:0008017	MF	microtubule binding
MYCTH_83111	GO:0003777	MF	microtubule motor activity
MYCTH_83475	GO:0003824	MF	catalytic activity
MYCTH_83595	GO:0004190	MF	aspartic-type endopeptidase activity
MYCTH_83595	GO:0006508	BP	proteolysis
MYCTH_83864	GO:0016491	MF	oxidoreductase activity
MYCTH_83980	GO:0006412	BP	translation
MYCTH_83980	GO:0005840	CC	ribosome
MYCTH_83980	GO:0003735	MF	structural constituent of ribosome
MYCTH_84133	GO:0016788	MF	hydrolase activity
MYCTH_84164	GO:0055085	BP	transmembrane transport
MYCTH_84164	GO:0022857	MF	transmembrane transporter activity
MYCTH_84164	GO:0016021	CC	integral component of membrane
MYCTH_84164	GO:0022857	MF	transmembrane transporter activity
MYCTH_84297	GO:0004553	MF	hydrolase activity
MYCTH_84297	GO:0005975	BP	 hydrolyzing O-glycosyl compounds
MYCTH_84302	GO:0016491	MF	oxidoreductase activity
MYCTH_84302	GO:0008270	MF	zinc ion binding
MYCTH_84302	GO:0055114	BP	oxidation-reduction process
MYCTH_84302	GO:0016491	MF	oxidoreductase activity
MYCTH_84302	GO:0055114	BP	oxidation-reduction process
MYCTH_84362	GO:0016575	BP	histone deacetylation
MYCTH_84377	GO:0004177	MF	aminopeptidase activity
MYCTH_84377	GO:0006508	BP	proteolysis
MYCTH_84590	GO:0004672	MF	protein kinase activity
MYCTH_84590	GO:0016772	MF	transferase activity
MYCTH_84590	GO:0016310	BP	 transferring phosphorus-containing groups
MYCTH_84670	GO:0003824	MF	catalytic activity
MYCTH_84848	GO:0003678	MF	DNA helicase activity
MYCTH_84848	GO:0005524	MF	ATP binding
MYCTH_84848	GO:0043139	MF	5'-3' DNA helicase activity
MYCTH_84848	GO:0097255	CC	R2TP complex
MYCTH_84848	GO:0035267	CC	NuA4 histone acetyltransferase complex
MYCTH_84848	GO:0031011	CC	Ino80 complex
MYCTH_84848	GO:0043139	MF	5'-3' DNA helicase activity
MYCTH_84911	GO:0005515	MF	protein binding
MYCTH_84992	GO:0005525	MF	GTP binding
MYCTH_84992	GO:0003924	MF	GTPase activity
MYCTH_84992	GO:0005525	MF	GTP binding
MYCTH_85068	GO:0009072	BP	aromatic amino acid family metabolic process
MYCTH_85068	GO:0003868	MF	4-hydroxyphenylpyruvate dioxygenase activity
MYCTH_85068	GO:0055114	BP	oxidation-reduction process
MYCTH_85068	GO:0016701	MF	oxidoreductase activity
MYCTH_85367	GO:0016020	CC	membrane
MYCTH_85367	GO:0005886	CC	plasma membrane
MYCTH_85534	GO:0003677	MF	DNA binding
MYCTH_85534	GO:0000776	CC	kinetochore
MYCTH_85534	GO:0019237	MF	centromeric DNA binding
MYCTH_85534	GO:0051382	BP	kinetochore assembly
MYCTH_85595	GO:0016491	MF	oxidoreductase activity
MYCTH_85595	GO:0003824	MF	catalytic activity
MYCTH_85595	GO:0055114	BP	oxidation-reduction process
MYCTH_85595	GO:0031177	MF	phosphopantetheine binding
MYCTH_85595	GO:0016740	MF	transferase activity
MYCTH_85648	GO:0055085	BP	transmembrane transport
MYCTH_85648	GO:0022857	MF	transmembrane transporter activity
MYCTH_85648	GO:0022857	MF	transmembrane transporter activity
MYCTH_85756	GO:0016573	BP	histone acetylation
MYCTH_85756	GO:0006355	BP	regulation of transcription
MYCTH_85756	GO:0004402	MF	 DNA-templated
MYCTH_85756	GO:0016573	BP	histone acetyltransferase activity
MYCTH_85756	GO:0035267	CC	histone acetylation
MYCTH_85756	GO:0004402	MF	NuA4 histone acetyltransferase complex
MYCTH_86049	GO:1902600	BP	proton transmembrane transport
MYCTH_86049	GO:0015078	MF	proton transmembrane transporter activity
MYCTH_86049	GO:0033179	CC	proton-transporting V-type ATPase
MYCTH_86143	GO:0003857	MF	3-hydroxyacyl-CoA dehydrogenase activity
MYCTH_86143	GO:0006631	BP	fatty acid metabolic process
MYCTH_86143	GO:0016491	MF	oxidoreductase activity
MYCTH_86143	GO:0055114	BP	oxidation-reduction process
MYCTH_86143	GO:0016491	MF	oxidoreductase activity
MYCTH_86143	GO:0055114	BP	oxidation-reduction process
MYCTH_86143	GO:0055114	BP	oxidation-reduction process
MYCTH_86753	GO:0004553	MF	hydrolase activity
MYCTH_86753	GO:0005975	BP	 hydrolyzing O-glycosyl compounds
MYCTH_86753	GO:0005576	CC	carbohydrate metabolic process
MYCTH_86753	GO:0005975	BP	extracellular region
MYCTH_86753	GO:0030248	MF	carbohydrate metabolic process
MYCTH_86753	GO:0005975	BP	cellulose binding
MYCTH_86753	GO:0005576	CC	carbohydrate metabolic process
MYCTH_86753	GO:0030248	MF	extracellular region
MYCTH_87315	GO:0005742	CC	mitochondrial outer membrane translocase complex
MYCTH_87315	GO:0030150	BP	protein import into mitochondrial matrix
MYCTH_87328	GO:0006886	BP	intracellular protein transport
MYCTH_87328	GO:0016020	CC	membrane
MYCTH_87328	GO:0006605	BP	protein targeting
MYCTH_87328	GO:0015450	MF	P-P-bond-hydrolysis-driven protein transmembrane transporter activity
MYCTH_87328	GO:0016020	CC	membrane
MYCTH_87328	GO:0015031	BP	protein transport
MYCTH_87557	GO:0016829	MF	lyase activity
MYCTH_87557	GO:0003824	MF	catalytic activity
MYCTH_87600	GO:0006412	BP	translation
MYCTH_87600	GO:0005840	CC	ribosome
MYCTH_87600	GO:0003735	MF	structural constituent of ribosome
MYCTH_87600	GO:0008270	MF	zinc ion binding
MYCTH_87600	GO:0003735	MF	structural constituent of ribosome
MYCTH_87877	GO:0015078	MF	proton transmembrane transporter activity
MYCTH_87877	GO:1902600	BP	proton transmembrane transport
MYCTH_87877	GO:0033179	CC	proton-transporting V-type ATPase
MYCTH_87877	GO:1902600	BP	 V0 domain
MYCTH_87877	GO:0015078	MF	proton transmembrane transport
MYCTH_87877	GO:0033177	CC	proton transmembrane transporter activity
MYCTH_88187	GO:0035434	BP	copper ion transmembrane transport
MYCTH_88187	GO:0016021	CC	integral component of membrane
MYCTH_88187	GO:0005375	MF	copper ion transmembrane transporter activity
MYCTH_88639	GO:0016717	MF	oxidoreductase activity
MYCTH_88639	GO:0055114	BP	 acting on paired donors
MYCTH_88639	GO:0006629	BP	 with oxidation of a pair of donors resulting in the reduction of molecular oxygen to two molecules of water
MYCTH_88687	GO:0042025	CC	host cell nucleus
MYCTH_88687	GO:0000786	CC	nucleosome
MYCTH_88687	GO:0003677	MF	DNA binding
MYCTH_88687	GO:0006334	BP	nucleosome assembly
MYCTH_88687	GO:0003677	MF	DNA binding
MYCTH_88687	GO:0006334	BP	nucleosome assembly
MYCTH_88687	GO:0000786	CC	nucleosome
MYCTH_89426	GO:0006468	BP	protein phosphorylation
MYCTH_89426	GO:0005524	MF	ATP binding
MYCTH_89426	GO:0004672	MF	protein kinase activity
MYCTH_89426	GO:0006468	BP	protein phosphorylation
MYCTH_89426	GO:0004672	MF	protein kinase activity
MYCTH_89510	GO:0022857	MF	transmembrane transporter activity
MYCTH_89510	GO:0055085	BP	transmembrane transport
MYCTH_89510	GO:0022857	MF	transmembrane transporter activity
MYCTH_89534	GO:0005524	MF	ATP binding
MYCTH_89534	GO:0003676	MF	nucleic acid binding
MYCTH_89563	GO:0005515	MF	protein binding
MYCTH_89603	GO:0004553	MF	hydrolase activity
MYCTH_89603	GO:0005975	BP	 hydrolyzing O-glycosyl compounds
MYCTH_89603	GO:0004553	MF	carbohydrate metabolic process
MYCTH_8962	GO:0003700	MF	DNA-binding transcription factor activity
MYCTH_8962	GO:0006355	BP	regulation of transcription
MYCTH_89710	GO:0008080	MF	N-acetyltransferase activity
MYCTH_89872	GO:0016853	MF	isomerase activity
MYCTH_89872	GO:0005975	BP	carbohydrate metabolic process
MYCTH_89981	GO:0005515	MF	protein binding
MYCTH_90182	GO:0004553	MF	hydrolase activity
MYCTH_90182	GO:0005975	BP	 hydrolyzing O-glycosyl compounds
MYCTH_90226	GO:0006468	BP	protein phosphorylation
MYCTH_90226	GO:0005524	MF	ATP binding
MYCTH_90226	GO:0004672	MF	protein kinase activity
MYCTH_90505	GO:0016846	MF	carbon-sulfur lyase activity
MYCTH_90632	GO:0055085	BP	transmembrane transport
MYCTH_90632	GO:0015267	MF	channel activity
MYCTH_90632	GO:0016020	CC	membrane
MYCTH_90641	GO:0055085	BP	transmembrane transport
MYCTH_90641	GO:0022857	MF	transmembrane transporter activity
MYCTH_90641	GO:0022857	MF	transmembrane transporter activity
MYCTH_90655	GO:0004553	MF	hydrolase activity
MYCTH_90655	GO:0005975	BP	 hydrolyzing O-glycosyl compounds
MYCTH_90789	GO:0005515	MF	protein binding
MYCTH_92028	GO:0016459	CC	myosin complex
MYCTH_92028	GO:0005524	MF	ATP binding
MYCTH_92028	GO:0003774	MF	motor activity
MYCTH_92028	GO:0005524	MF	ATP binding
MYCTH_92028	GO:0003774	MF	motor activity
MYCTH_92028	GO:0051015	MF	actin filament binding
MYCTH_92028	GO:0016459	CC	myosin complex
MYCTH_92028	GO:0003774	MF	motor activity
MYCTH_92028	GO:0005515	MF	protein binding
MYCTH_92074	GO:0005515	MF	protein binding
MYCTH_92074	GO:0004674	MF	protein serine/threonine kinase activity
MYCTH_92074	GO:0016301	MF	kinase activity
MYCTH_92091	GO:0003676	MF	nucleic acid binding
MYCTH_92508	GO:0003677	MF	DNA binding
MYCTH_92725	GO:0005515	MF	protein binding
MYCTH_92876	GO:0004527	MF	exonuclease activity
MYCTH_92876	GO:0003676	MF	nucleic acid binding
MYCTH_92876	GO:0008409	MF	5'-3' exonuclease activity
MYCTH_92876	GO:0000956	BP	nuclear-transcribed mRNA catabolic process
MYCTH_92919	GO:0005515	MF	protein binding
MYCTH_92919	GO:0016787	MF	hydrolase activity
MYCTH_92919	GO:0004721	MF	phosphoprotein phosphatase activity
MYCTH_92919	GO:0006470	BP	protein dephosphorylation
MYCTH_93313	GO:0003677	MF	DNA binding
MYCTH_93342	GO:0042025	CC	host cell nucleus
MYCTH_93342	GO:0006355	BP	regulation of transcription
MYCTH_93342	GO:0000981	MF	 DNA-templated
MYCTH_93342	GO:0008270	MF	DNA-binding transcription factor activity
MYCTH_93700	GO:0003677	MF	DNA binding
MYCTH_94025	GO:0005515	MF	protein binding
MYCTH_94266	GO:0009116	BP	nucleoside metabolic process
MYCTH_94266	GO:0003824	MF	catalytic activity
MYCTH_94336	GO:0004553	MF	hydrolase activity
MYCTH_94336	GO:0005975	BP	 hydrolyzing O-glycosyl compounds
MYCTH_94504	GO:0016787	MF	hydrolase activity
MYCTH_94532	GO:0016491	MF	oxidoreductase activity
MYCTH_94532	GO:0055114	BP	oxidation-reduction process
MYCTH_94536	GO:0008061	MF	chitin binding
MYCTH_94536	GO:0004553	MF	hydrolase activity
MYCTH_94536	GO:0005975	BP	 hydrolyzing O-glycosyl compounds
MYCTH_94536	GO:0005975	BP	carbohydrate metabolic process
MYCTH_94652	GO:0031177	MF	phosphopantetheine binding
MYCTH_94652	GO:0003824	MF	catalytic activity
MYCTH_94999	GO:0005515	MF	protein binding
MYCTH_94999	GO:0008430	MF	selenium binding
MYCTH_95095	GO:0004553	MF	hydrolase activity
MYCTH_95095	GO:0005975	BP	 hydrolyzing O-glycosyl compounds
MYCTH_95158	GO:0016624	MF	oxidoreductase activity
MYCTH_95158	GO:0009083	BP	 acting on the aldehyde or oxo group of donors
MYCTH_95158	GO:0003826	MF	 disulfide as acceptor
MYCTH_95158	GO:0003863	MF	branched-chain amino acid catabolic process
MYCTH_95226	GO:0008061	MF	chitin binding
MYCTH_95226	GO:0004553	MF	hydrolase activity
MYCTH_95226	GO:0005975	BP	 hydrolyzing O-glycosyl compounds
MYCTH_95226	GO:0005975	BP	carbohydrate metabolic process
MYCTH_95293	GO:0016614	MF	oxidoreductase activity
MYCTH_95293	GO:0055114	BP	 acting on CH-OH group of donors
MYCTH_95293	GO:0050660	MF	oxidation-reduction process
MYCTH_95293	GO:0016614	MF	flavin adenine dinucleotide binding
MYCTH_95293	GO:0055114	BP	oxidoreductase activity
MYCTH_95293	GO:0050660	MF	 acting on CH-OH group of donors
MYCTH_95293	GO:0055114	BP	oxidation-reduction process
MYCTH_95427	GO:0055085	BP	transmembrane transport
MYCTH_95427	GO:0016020	CC	membrane
MYCTH_95427	GO:0022857	MF	transmembrane transporter activity
MYCTH_95427	GO:0022857	MF	transmembrane transporter activity
MYCTH_95427	GO:0055085	BP	transmembrane transport
MYCTH_95427	GO:0016021	CC	integral component of membrane
MYCTH_95427	GO:0022857	MF	transmembrane transporter activity
MYCTH_95427	GO:0055085	BP	transmembrane transport
MYCTH_95427	GO:0022857	MF	transmembrane transporter activity
MYCTH_95427	GO:0016021	CC	integral component of membrane
MYCTH_95473	GO:0016705	MF	oxidoreductase activity
MYCTH_95473	GO:0005506	MF	 acting on paired donors
MYCTH_95473	GO:0020037	MF	 with incorporation or reduction of molecular oxygen
MYCTH_95473	GO:0055114	BP	iron ion binding
MYCTH_95473	GO:0016705	MF	heme binding
MYCTH_95473	GO:0055114	BP	oxidation-reduction process
MYCTH_95473	GO:0016705	MF	oxidoreductase activity
MYCTH_95473	GO:0020037	MF	 acting on paired donors
MYCTH_95473	GO:0005506	MF	 with incorporation or reduction of molecular oxygen
MYCTH_95473	GO:0055114	BP	oxidation-reduction process
MYCTH_95473	GO:0016705	MF	oxidoreductase activity
MYCTH_95473	GO:0004497	MF	 acting on paired donors
MYCTH_95473	GO:0005506	MF	 with incorporation or reduction of molecular oxygen
MYCTH_95473	GO:0020037	MF	heme binding
MYCTH_95473	GO:0055114	BP	iron ion binding
MYCTH_95546	GO:0003824	MF	catalytic activity
MYCTH_95546	GO:0019346	BP	transsulfuration
MYCTH_95546	GO:0030170	MF	pyridoxal phosphate binding
MYCTH_95580	GO:0016491	MF	oxidoreductase activity
MYCTH_95580	GO:0055114	BP	oxidation-reduction process
MYCTH_95580	GO:0043546	MF	molybdopterin cofactor binding
MYCTH_95584	GO:0005515	MF	protein binding
MYCTH_95630	GO:0005515	MF	protein binding
MYCTH_95813	GO:0005515	MF	protein binding
MYCTH_96047	GO:0055085	BP	transmembrane transport
MYCTH_96047	GO:0016020	CC	membrane
MYCTH_96047	GO:0022857	MF	transmembrane transporter activity
MYCTH_96047	GO:0055085	BP	transmembrane transport
MYCTH_96047	GO:0016021	CC	integral component of membrane
MYCTH_96047	GO:0022857	MF	transmembrane transporter activity
MYCTH_96047	GO:0022857	MF	transmembrane transporter activity
MYCTH_96047	GO:0055085	BP	transmembrane transport
MYCTH_96047	GO:0022857	MF	transmembrane transporter activity
MYCTH_96047	GO:0016021	CC	integral component of membrane
MYCTH_96108	GO:0004540	MF	ribonuclease activity
MYCTH_96108	GO:0003723	MF	RNA binding
MYCTH_96111	GO:0006468	BP	protein phosphorylation
MYCTH_96111	GO:0005524	MF	ATP binding
MYCTH_96111	GO:0004672	MF	protein kinase activity
MYCTH_96111	GO:0005524	MF	ATP binding
MYCTH_96141	GO:0046559	MF	alpha-glucuronidase activity
MYCTH_96141	GO:0005576	CC	extracellular region
MYCTH_96141	GO:0045493	BP	xylan catabolic process
MYCTH_96141	GO:0046559	MF	alpha-glucuronidase activity
MYCTH_96141	GO:0045493	BP	xylan catabolic process
MYCTH_96182	GO:0005515	MF	protein binding
MYCTH_96206	GO:0003824	MF	catalytic activity
MYCTH_96206	GO:0031177	MF	phosphopantetheine binding
MYCTH_96206	GO:0016740	MF	transferase activity
MYCTH_96206	GO:0016788	MF	hydrolase activity
MYCTH_96206	GO:0009058	BP	 acting on ester bonds
MYCTH_96478	GO:0005576	CC	extracellular region
MYCTH_96478	GO:0016787	MF	hydrolase activity
MYCTH_97137	GO:0004553	MF	hydrolase activity
MYCTH_97137	GO:0005975	BP	 hydrolyzing O-glycosyl compounds
MYCTH_97310	GO:0031177	MF	phosphopantetheine binding
MYCTH_97310	GO:0003824	MF	catalytic activity
MYCTH_97342	GO:0016021	CC	integral component of membrane
MYCTH_97365	GO:0016491	MF	oxidoreductase activity
MYCTH_97365	GO:0055114	BP	oxidation-reduction process
MYCTH_97365	GO:0016491	MF	oxidoreductase activity
MYCTH_97404	GO:0055085	BP	transmembrane transport
MYCTH_97404	GO:0022857	MF	transmembrane transporter activity
MYCTH_97404	GO:0022857	MF	transmembrane transporter activity
MYCTH_97424	GO:0046982	MF	protein heterodimerization activity
MYCTH_97424	GO:0042025	CC	host cell nucleus
MYCTH_97424	GO:0003677	MF	DNA binding
MYCTH_97424	GO:0000786	CC	nucleosome
MYCTH_97424	GO:0003677	MF	DNA binding
MYCTH_97448	GO:0004185	MF	serine-type carboxypeptidase activity
MYCTH_97448	GO:0006508	BP	proteolysis
MYCTH_97617	GO:0003682	MF	chromatin binding
MYCTH_97617	GO:0010468	BP	regulation of gene expression
MYCTH_97707	GO:0003676	MF	nucleic acid binding
MYCTH_97762	GO:0022857	MF	transmembrane transporter activity
MYCTH_97762	GO:0055085	BP	transmembrane transport
MYCTH_97762	GO:0022857	MF	transmembrane transporter activity
MYCTH_97899	GO:0000009	MF	alpha-1
MYCTH_97963	GO:0006468	BP	protein phosphorylation
MYCTH_97963	GO:0005524	MF	ATP binding
MYCTH_97963	GO:0004672	MF	protein kinase activity
MYCTH_97963	GO:0006468	BP	protein phosphorylation
MYCTH_97963	GO:0004672	MF	protein kinase activity
MYCTH_98003	GO:0005975	BP	carbohydrate metabolic process
MYCTH_98003	GO:0005576	CC	extracellular region
MYCTH_98003	GO:0030248	MF	cellulose binding
MYCTH_98003	GO:0005576	CC	extracellular region
MYCTH_98003	GO:0005975	BP	carbohydrate metabolic process
MYCTH_98003	GO:0030248	MF	cellulose binding
MYCTH_98003	GO:0046556	MF	alpha-L-arabinofuranosidase activity
MYCTH_98003	GO:0046373	BP	L-arabinose metabolic process
MYCTH_98099	GO:0035556	BP	intracellular signal transduction
MYCTH_98099	GO:0007165	BP	signal transduction
MYCTH_98099	GO:0006468	BP	protein phosphorylation
MYCTH_98099	GO:0005524	MF	ATP binding
MYCTH_98099	GO:0004674	MF	protein serine/threonine kinase activity
MYCTH_98099	GO:0006468	BP	protein phosphorylation
MYCTH_98099	GO:0005524	MF	ATP binding
MYCTH_98099	GO:0004672	MF	protein kinase activity
MYCTH_98099	GO:0009272	BP	fungal-type cell wall biogenesis
MYCTH_98099	GO:0004697	MF	protein kinase C activity
MYCTH_98099	GO:0005524	MF	ATP binding
MYCTH_98099	GO:0005524	MF	ATP binding
MYCTH_98099	GO:0006468	BP	protein phosphorylation
MYCTH_98099	GO:0004674	MF	protein serine/threonine kinase activity
MYCTH_98099	GO:0006468	BP	protein phosphorylation
MYCTH_98099	GO:0004672	MF	protein kinase activity
MYCTH_98107	GO:0008270	MF	zinc ion binding
MYCTH_98107	GO:1990112	CC	RQC complex
MYCTH_98107	GO:1990116	BP	ribosome-associated ubiquitin-dependent protein catabolic process
MYCTH_98107	GO:0061630	MF	ubiquitin protein ligase activity
MYCTH_98157	GO:0055085	BP	transmembrane transport
MYCTH_98222	GO:0055085	BP	transmembrane transport
MYCTH_98222	GO:0016021	CC	integral component of membrane
MYCTH_98222	GO:0022857	MF	transmembrane transporter activity
MYCTH_98222	GO:0055085	BP	transmembrane transport
MYCTH_98222	GO:0016020	CC	membrane
MYCTH_98222	GO:0022857	MF	transmembrane transporter activity
MYCTH_98222	GO:0055085	BP	transmembrane transport
MYCTH_98222	GO:0022857	MF	transmembrane transporter activity
MYCTH_98222	GO:0016021	CC	integral component of membrane
MYCTH_98222	GO:0022857	MF	transmembrane transporter activity
MYCTH_98253	GO:0003677	MF	DNA binding
MYCTH_98318	GO:0006468	BP	protein phosphorylation
MYCTH_98318	GO:0005524	MF	ATP binding
MYCTH_98318	GO:0004672	MF	protein kinase activity
MYCTH_98318	GO:0005524	MF	ATP binding
MYCTH_98318	GO:0006468	BP	protein phosphorylation
MYCTH_98318	GO:0004672	MF	protein kinase activity
MYCTH_98330	GO:0055085	BP	transmembrane transport
MYCTH_98330	GO:0016021	CC	integral component of membrane
MYCTH_98330	GO:0022857	MF	transmembrane transporter activity
MYCTH_98330	GO:0022857	MF	transmembrane transporter activity
MYCTH_98369	GO:0003676	MF	nucleic acid binding
MYCTH_98458	GO:0050660	MF	flavin adenine dinucleotide binding
MYCTH_98458	GO:0055114	BP	oxidation-reduction process
MYCTH_98458	GO:0050660	MF	flavin adenine dinucleotide binding
MYCTH_98458	GO:0016614	MF	oxidoreductase activity
MYCTH_98458	GO:0055114	BP	 acting on CH-OH group of donors
MYCTH_98458	GO:0016614	MF	oxidation-reduction process
MYCTH_98458	GO:0055114	BP	oxidoreductase activity
MYCTH_98500	GO:0016747	MF	transferase activity
MYCTH_98562	GO:0051287	MF	NAD binding
MYCTH_98562	GO:0055114	BP	oxidation-reduction process
MYCTH_98562	GO:0016616	MF	oxidoreductase activity
MYCTH_98562	GO:0051287	MF	 acting on the CH-OH group of donors
MYCTH_98562	GO:0055114	BP	 NAD or NADP as acceptor
MYCTH_98773	GO:0005975	BP	carbohydrate metabolic process
MYCTH_98773	GO:0008061	MF	chitin binding
MYCTH_98907	GO:0042025	CC	host cell nucleus
MYCTH_98907	GO:0006355	BP	regulation of transcription
MYCTH_98907	GO:0000981	MF	 DNA-templated
MYCTH_98907	GO:0008270	MF	DNA-binding transcription factor activity
MYCTH_98955	GO:0042025	CC	host cell nucleus
MYCTH_98955	GO:0006355	BP	regulation of transcription
MYCTH_98955	GO:0000981	MF	 DNA-templated
MYCTH_98955	GO:0008270	MF	DNA-binding transcription factor activity
MYCTH_98992	GO:0016021	CC	integral component of membrane
MYCTH_99040	GO:0006355	BP	regulation of transcription
MYCTH_99040	GO:0003714	MF	 DNA-templated
