Gene	Description	Symbol	EC
ANI_1_800014	Component of the eukaryotic translation initiation factor 3 (eIF-3) complex, which is involved in protein synthesis and, together with other initiation factors, stimulates binding of mRNA and methionyl-tRNAi to the 40S ribosome(PRT1)		
ANI_1_800034	alcohol dehydrogenase		1.1.1.2
ANI_1_800064	UDP-glucose glycoprotein glucosyltransferase(KRE5)		
ANI_1_800074	Chromatin modification-related protein EAF7		
ANI_1_800114	methyltransferase		
ANI_1_800134	TFIIA is a component of the transcription machinery of RNA polymerase II and plays an important role in transcriptional activation(toa2)		
ANI_1_800184	Leucine Rich Repeat domain protein		
ANI_1_80034	amine oxidase(AMO2)		1.4.3.21
ANI_1_80054	Enoyl-(Acyl carrier protein) reductase		
ANI_1_80094	Belongs to the GroES chaperonin family(hsp10)		
ANI_1_80104	AIF-like mitochondrial oxidoreductase (Nfrl)(aif1)		
ANI_1_80114	Rtf2 RING-finger(rtf2)		
ANI_1_80124	3-hydroxybutyryl-CoA dehydrogenase		1.1.1.157
ANI_1_80134	serine-rich protein		
ANI_1_80154	FAD dependent oxidoreductase		
ANI_1_80164	Cryptococcal mannosyltransferase 1		
ANI_1_80174	MFS transporter of unkown specificity		
ANI_1_80184	Putative cyclase		
ANI_1_802014	swib mdm2		
ANI_1_802024	Catalyzes the NAD(H)-dependent interconversion of D- fructose 6-phosphate and D-mannitol 1-phosphate in the mannitol metabolic pathway(mpdA)		1.1.1.17
ANI_1_802034	Protein HRI1		
ANI_1_802074	Nitrate reductase is a key enzyme involved in the first step of nitrate assimilation in plants, fungi and bacteria		1.7.1.1,1.7.1.2,1.7.1.3
ANI_1_802084	Belongs to the peptidase M18 family(LAP4)		3.4.11.22
ANI_1_802114	O-methyltransferase		
ANI_1_802134	Belongs to the hexokinase family		
ANI_1_802144	amino acid		
ANI_1_802164	Belongs to the small GTPase superfamily. Rho family(RHO1)		
ANI_1_8024	Stress responsive A/B Barrel Domain		
ANI_1_8034	MFS allantoate transporter		
ANI_1_804014	C2H2 finger domain protein		2.3.2.27
ANI_1_804024	Enoyl-CoA hydratase		
ANI_1_804074	Nitrite reductase		1.7.1.4
ANI_1_804084	Glucan endo-1,3-alpha-glucosidase agn1(agn1)		
ANI_1_804114	Beta-lactamase superfamily domain		
ANI_1_804134	Gamma interferon inducible lysosomal thiol reductase (GILT)		
ANI_1_804164	KOW motif domain protein		
ANI_1_8054			
ANI_1_806024	Functions as component of the transcription regulatory histone acetylation (HAT) complexes SAGA, SALSA and ADA. SAGA is involved in RNA polymerase II-dependent transcriptional regulation(ADA2)		
ANI_1_806074	Nitrate transporter		
ANI_1_806084	alcohol dehydrogenase		
ANI_1_806134	Short chain dehydrogenase oxidoreductase		
ANI_1_806164	Histones H3 and H4 chaperone involved in the nucleosome formation and heterochromatin silencing. Required for the deposition of H3K56ac-carrying H3-H4 complex onto newly-replicated DNA. Plays a role in the transcriptional regulation of the cell- cycle dependent histone genes by creating a repressive structure at the core histone gene promoter (By similarity)(RTT106)		
ANI_1_8064	EthD domain		
ANI_1_808014	Ribosome biogenesis protein Rsa4(RSA4)		
ANI_1_808024	Serine threonine protein kinase (YPK1)(YPK2)		2.7.11.1
ANI_1_808074	DUF718 domain protein		
ANI_1_808084	Transcription factor		
ANI_1_808094	Catalyzes the reversible phosphorylation of S-methyl-5'- thioadenosine (MTA) to adenine and 5-methylthioribose-1-phosphate. Involved in the breakdown of MTA, a major by-product of polyamine biosynthesis. Responsible for the first step in the methionine salvage pathway after MTA has been generated from S- adenosylmethionine. Has broad substrate specificity with 6- aminopurine nucleosides as preferred substrates(MEU1)		2.4.2.28
ANI_1_808144			
ANI_1_808164	Belongs to the protein kinase superfamily(YCK2)		2.7.11.1
ANI_1_8094	O-methyltransferase		
ANI_1_810014	IgE-binding protein		
ANI_1_810024	NADH-ubiquinone oxidoreductase 299 kDa subunit		
ANI_1_810064	Belongs to the heat shock protein 70 family(SSZ1)		
ANI_1_810084	Mitochondrial fusion protein (Ugo1)		
ANI_1_810124	ERCC4 domain		
ANI_1_810164	Regulator of G protein signaling domain		
ANI_1_810184	Belongs to the glycosyl hydrolase 18 family(CHT4)		3.2.1.14
ANI_1_812014	Component of the velvet transcription factor complex that controls sexual asexual developmental ratio in response to light, promoting sexual development in the darkness while stimulating asexual sporulation under illumination(velB)		
ANI_1_812024	Disulfide isomerase		5.3.4.1
ANI_1_812064	cortical patch protein Sur7(SUR7)		
ANI_1_812074	Kinetochore complex Fta4 of Sim4 subunit, or CENP-50		
ANI_1_812084	2Fe-2S iron-sulfur cluster binding domain(YAH1)		
ANI_1_812114			
ANI_1_812134	Glutathione(ECM4)		1.8.5.7
ANI_1_8134	PINIT domain(pli1)		
ANI_1_814024	Ubiquinol-cytochrome-c reductase complex subunit (QCR10)		
ANI_1_814074	epoxide hydrolase		3.3.2.9
ANI_1_814084	rRNA processing protein RRP15(RRP15)		
ANI_1_814094	Belongs to the aldehyde dehydrogenase family(PUT2)		1.2.1.88
ANI_1_814114	Taurine catabolism dioxygenase TauD, TfdA family		
ANI_1_814124	Belongs to the TRAFAC class myosin-kinesin ATPase superfamily. Kinesin family		
ANI_1_814134	Belongs to the mitochondrial carrier (TC 2.A.29) family		
ANI_1_814144	UDP-glucoronosyl and UDP-glucosyl transferase		
ANI_1_814164	Ribosomal protein S36, mitochondrial		
ANI_1_816074	60S ribosomal protein L5(RPL5)		
ANI_1_816084	Binds to the signal sequence of presecretory protein when they emerge from the ribosomes and transfers them to TRAM (translocating chain-associating membrane protein)(SRP54)		3.6.5.4
ANI_1_816114			
ANI_1_816124	Belongs to the arginase family		3.5.3.11
ANI_1_816134	Component of the srb8-11 complex. The srb8-11 complex is a regulatory module of the Mediator complex which is itself involved in regulation of basal and activated RNA polymerase II- dependent transcription. The srb8-11 complex may be involved in the transcriptional repression of a subset of genes regulated by Mediator. It may inhibit the association of the Mediator complex with RNA polymerase II to form the holoenzyme complex. The srb8-11 complex phosphorylates the C-terminal domain (CTD) of the largest subunit of RNA polymerase II (By similarity)(SSN8)		
ANI_1_816144			
ANI_1_816164	Component of the Mediator complex, a coactivator involved in the regulated transcription of nearly all RNA polymerase II-dependent genes. Mediator functions as a bridge to convey information from gene-specific regulatory proteins to the basal RNA polymerase II transcription machinery. Mediator is recruited to promoters by direct interactions with regulatory proteins and serves as a scaffold for the assembly of a functional preinitiation complex with RNA polymerase II and the general transcription factors (By similarity)(srb5)		
ANI_1_8164	Fungal specific transcription factor domain		
ANI_1_8174	short-chain dehydrogenase reductase		
ANI_1_818014	Protein of unknown function (DUF3602)		
ANI_1_818034	Belongs to the sulfatase family		3.1.6.1
ANI_1_818064	Mitotic spindle biogenesis protein Spc19(SPC19)		
ANI_1_818114	L-lysine 6-monooxygenase (NADPH-requiring)		
ANI_1_818134	Domain of unknown function (DUF4452)		
ANI_1_818144	Phosphoglycerate mutase		3.1.3.37
ANI_1_818164	Polynucleotide kinase 3 phosphatase(pnk1)		2.7.1.78,3.1.3.32
ANI_1_820034	1,4-alpha-D-glucan glucohydrolase(gla1)		3.2.1.3
ANI_1_820064	atp synthase(ATP18)		
ANI_1_820074	ABC fatty acid transporter(PXA2)		
ANI_1_820094	Ornithine cyclodeaminase mu-crystallin family protein		
ANI_1_820104	alpha-amylase		3.2.1.1
ANI_1_820114	Belongs to the MIP aquaporin (TC 1.A.8) family		
ANI_1_820164	Only prolin and serin are matching in the corresponding protein		
ANI_1_820184	Transulfuration enzyme family protein		2.5.1.48
ANI_1_82044	CorA family metal ion transporter(MNR2)		
ANI_1_82074	Rhomboid family		3.4.21.105
ANI_1_82084	Belongs to the tannase family		3.1.1.20
ANI_1_82094	XAP5 domain protein		
ANI_1_82104			
ANI_1_82114	Protein kinase C substrate		
ANI_1_82124	Forms a fork protection complex (FPC) with csm3 and which is required for chromosome segregation during meiosis and DNA damage repair. FPC coordinates leading and lagging strand synthesis and moves with the replication fork. FPC stabilizes replication forks in a configuration that is recognized by replication checkpoint sensors (By similarity)(TOF1)		
ANI_1_82134	Belongs to the membrane-bound acyltransferase family(ale1)		2.3.1.23,2.3.1.51
ANI_1_82144	Rieske [2Fe-2S] domain		
ANI_1_82164			
ANI_1_82184	Common central domain of tyrosinase		1.14.18.1
ANI_1_822024			
ANI_1_822034	Belongs to the type-B carboxylesterase lipase family		
ANI_1_822064	ribosomal protein(MRP2)		
ANI_1_822074	Phosphorylase is an important allosteric enzyme in carbohydrate metabolism. Enzymes from different sources differ in their regulatory mechanisms and in their natural substrates. However, all known phosphorylases share catalytic and structural properties(GPH1)		2.4.1.1
ANI_1_822094	C6 transcription factor (PrnA)		
ANI_1_822104	Encoded by		
ANI_1_822114	oxidation-reduction process		1.1.1.300,3.4.24.64
ANI_1_822124	Involved in mitochondrial fission. Acts as an adapter protein required to form mitochondrial fission complexes. Formation of these complexes is required to promote constriction and fission of the mitochondrial compartment at a late step in mitochondrial division (By similarity)(MDV1)		1.14.11.27
ANI_1_822134	Helical region found in SNAREs		
ANI_1_822184			
ANI_1_824014	motor subunit Pam17(PAM17)		
ANI_1_824074	G protein complex alpha subunit GpaB(GPA2)		
ANI_1_824104	HNH endonuclease		
ANI_1_824114	Encoded by		
ANI_1_824124	Chorismate mutase(ARO7)		5.4.99.5
ANI_1_824134	TRAF-like signal transducer		
ANI_1_826014	FAR-17a/AIG1-like protein		
ANI_1_826024	Catalyzes the oxidation of uric acid to 5- hydroxyisourate, which is further processed to form (S)-allantoin		1.7.3.3
ANI_1_826074	Mitogen-activated protein kinase involved in a signal transduction pathway that is activated by changes in the osmolarity of the extracellular environment. Controls osmotic regulation of transcription of target genes(HOG1)		2.7.11.24
ANI_1_826094	Belongs to the complex I 30 kDa subunit family(ALI1)		1.6.5.3,1.6.99.3
ANI_1_826104	DnaJ molecular chaperone homology domain		
ANI_1_826114	Encoded by		
ANI_1_826124	Involved in nuclear export, actin cytoskeleton organization and vesicular transport(BCP1)		
ANI_1_826164	Belongs to the AAA ATPase family(RPT4)		
ANI_1_826184	Dehydrogenase(KGD1)		1.2.4.2
ANI_1_828024	ribosomal protein		
ANI_1_828074	Transport protein Avl9		
ANI_1_828094	CCR4-NOT core complex subunit Not4(NOT4)		2.3.2.27
ANI_1_828104			
ANI_1_828124			
ANI_1_828134	Phytanoyl-CoA dioxygenase (PhyH)		
ANI_1_828164	Enolase allergen Asp F 22(ENO1)		4.2.1.11
ANI_1_828184	Chromatin modification-related protein		2.5.1.87
ANI_1_830024	Belongs to the universal ribosomal protein uS9 family(RPS16)		
ANI_1_830064	May be involved in decane metabolism and autophagy. Involved in the biosynthesis of sterol glucoside (By similarity)(ATG26)		2.4.1.173
ANI_1_830074	Belongs to the cullin family(CDC53)		
ANI_1_830104			
ANI_1_830114	Flavin containing amine oxidoreductase		1.4.3.4
ANI_1_830124			
ANI_1_830134	Methyltransferase domain		
ANI_1_830164	component of the eukaryotic translation initiation factor 3 (eIF-3) complex, which is involved in protein synthesis of a specialized repertoire of mRNAs and, together with other initiation factors, stimulates binding of mRNA and methionyl-tRNAi to the 40S ribosome. The eIF-3 complex specifically targets and initiates translation of a subset of mRNAs involved in cell proliferation(HCR1)		
ANI_1_832014	MFS transporter		
ANI_1_832074	Cupin		
ANI_1_832094	Alcohol dehydrogenase GroES-like domain		
ANI_1_832114	Belongs to the ABC transporter superfamily. ABCG family. PDR (TC 3.A.1.205) subfamily(CDR1)		
ANI_1_832164	Belongs to the 14-3-3 family		
ANI_1_834064	Vesicle coat protein involved in Golgi to plasma membrane transport		
ANI_1_834074	Saccharomyces cerevisiae YDL133W		
ANI_1_834084	Isopenicillin N-CoA epimerase		5.1.99.4
ANI_1_834114	fungal specific transcription factor		
ANI_1_834124	vegetative cell wall protein gp1		
ANI_1_834134	Mitotic spindle checkpoint protein (Mad2B)		
ANI_1_834164	This magnesium-dependent enzyme catalyzes the hydrolysis of ATP coupled with the transport of calcium		3.6.3.8
ANI_1_836014	Integral membrane protein		
ANI_1_836064	Structural maintenance of chromosomes protein(SMC4)		
ANI_1_836084			
ANI_1_836114	Major Facilitator Superfamily		
ANI_1_836164	L-fucose permease		
ANI_1_836184	GINS complex subunit Psf3(PSF3)		
ANI_1_838014	assists the folding of proteins upon ATP hydrolysis(CCT2)		
ANI_1_838074	Component of the PAN1 actin cytoskeleton-regulatory complex required for the internalization of endosomes during actin-coupled endocytosis. The complex links the site of endocytosis to the cell membrane-associated actin cytoskeleton. Mediates uptake of external molecules and vacuolar degradation of plasma membrane proteins. Plays a role in the proper organization of the cell membrane-associated actin cytoskeleton and promotes its destabilization (By similarity)(END3)		
ANI_1_838114			
ANI_1_838134	Sister chromatid cohesion protein Dcc1		
ANI_1_838164	Serine threonine protein kinase		
ANI_1_838184	superoxide dismutase activity		
ANI_1_840014	Peptidyl-prolyl cis-trans isomerase(cyp15)		5.2.1.8
ANI_1_840024	prephenate dehydrogenase(TYR1)		1.3.1.13
ANI_1_840034	MFS peptide transporter		
ANI_1_840064	Zinc finger C-x8-C-x5-C-x3-H type (and similar)		
ANI_1_840074	SNF2 family helicase ATPase PasG(IRC5)		
ANI_1_840114	Sugar (and other) transporter		
ANI_1_840134	Mannan polymerase II complex ANP1 subunit(ANP1)		
ANI_1_840184	Destroys radicals which are normally produced within the cells and which are toxic to biological systems(SOD2)		1.15.1.1
ANI_1_84114	Glutathione-dependent formaldehyde-activating enzyme		
ANI_1_84134			
ANI_1_84154	COP9 signalosome subunit 6 (CsnF)		
ANI_1_84164	O-methyltransferase		
ANI_1_842024	Belongs to the universal ribosomal protein uS11 family(RPS14B)		
ANI_1_842034	NACHT domain protein		
ANI_1_842084	Protein phosphatase inhibitor 2 (IPP-2)		
ANI_1_842114	Amino acid permease(LYP1)		
ANI_1_842124			
ANI_1_842134	KR domain		
ANI_1_842164	Increased loss of mitochondrial DNA protein 1		
ANI_1_842184	G-patch domain protein (TFIP11)		
ANI_1_844064	acid desaturase		1.14.19.18
ANI_1_844084	Phosphatidylinositol transfer protein sfh5(SFH5)		
ANI_1_844104	NAD(P)H-binding		
ANI_1_844114			
ANI_1_844124	Kinesin motor, catalytic domain. ATPase.		
ANI_1_844134	Alcohol dehydrogenase, zinc-containing		1.1.1.303,1.1.1.4
ANI_1_844164	CFEM domain protein		
ANI_1_844184	Belongs to the FGGY kinase family(GUT1)		2.7.1.30
ANI_1_846024	Belongs to the class-IV pyridoxal-phosphate-dependent aminotransferase family		2.6.1.42
ANI_1_846034	monooxygenase		
ANI_1_846074	C2H2 transcription factor		
ANI_1_846084	Squalene-hopene cyclase N-terminal domain		5.4.99.7
ANI_1_846094			
ANI_1_846114			
ANI_1_846134	Cofactor for methionyl-and glutamyl-tRNA(ARC1)		
ANI_1_846184	Protein of unknown function (DUF3429)		
ANI_1_848014	Protein kinase and ribonuclease Ire1(IRE1)		2.7.11.1
ANI_1_848024	Transcription factor		
ANI_1_848034	Lipase thioesterase family protein		
ANI_1_848074	Regulator of nonsense transcripts(NAM7)		
ANI_1_848104			
ANI_1_848114			
ANI_1_848134	Belongs to the Ca(2 ) cation antiporter (CaCA) (TC 2.A.19) family		
ANI_1_848144	CHCH domain		
ANI_1_848164			
ANI_1_848184	May be involved in recycling of membrane proteins between an endocytic compartment and the TGN(VPS13)		
ANI_1_850014	Argininosuccinate lyase(ARG4)		4.3.2.1
ANI_1_850024	Altered inheritance of mitochondria protein 21		
ANI_1_850064	Enoyl-(Acyl carrier protein) reductase		
ANI_1_850104	Belongs to the sodium solute symporter (SSF) (TC 2.A.21) family		
ANI_1_850114	Alpha-amylase domain		3.2.1.10
ANI_1_850144	Biotin apo-protein ligase(BPL1)		6.3.4.10,6.3.4.11,6.3.4.15,6.3.4.9
ANI_1_852064	Dihydrolipoyl dehydrogenase(LPD1)		1.8.1.4
ANI_1_852074	Trifunctional enzyme bearing the Gln amidotransferase (GATase) domain of anthranilate synthase, indole-glycerolphosphate synthase, and phosphoribosylanthranilate isomerase activities(TRP3)		4.1.1.48,4.1.3.27,5.3.1.24
ANI_1_852084	SIR2 family		
ANI_1_852114	Maltose acetyltransferase		
ANI_1_852124	CRAL TRIO domain protein(PDR16)		
ANI_1_852134	Component of the cytosolic iron-sulfur (Fe S) protein assembly (CIA) machinery. Required for maturation of extramitochondrial Fe-S proteins. The NBP35-CFD1 heterotetramer forms a Fe-S scaffold complex, mediating the de novo assembly of an Fe-S cluster and its transfer to target apoproteins(NBP35)		
ANI_1_852164	Tyrosine phosphatase family		3.1.3.48
ANI_1_852184			
ANI_1_854024	Mitochondrial F1F0 ATP synthase subunit Atp14(ATP14)		
ANI_1_854074	Nucleoporin(NUP188)		
ANI_1_854114	Carboxylesterase family		3.1.1.1,3.1.1.56,3.1.1.84
ANI_1_854134	Catalyzes the first step of the methylation pathway of phosphatidylcholine biosynthesis, the SAM-dependent methylation of phosphatidylethanolamine (PE) to phosphatidylmonomethylethanolamine (PMME)(CHO2)		2.1.1.17
ANI_1_854144	Protein of unknown function (DUF4243)		
ANI_1_854164	FK506 suppressor Sfk1		
ANI_1_854184	mannose-1-phosphate(MPG1)		2.7.7.13
ANI_1_856024	Protein of unknown function (DUF1765)		
ANI_1_856074	4-coumarate-CoA ligase		6.2.1.12
ANI_1_856084	MIND kinetochore complex component Nnf1		1.14.18.1
ANI_1_856114	Belongs to the tannase family		3.1.1.20
ANI_1_856164	PRA1 family protein		
ANI_1_858024	Glutamate carboxypeptidase Tre2		3.4.17.21
ANI_1_858074	Membrane fusion protein Use1		
ANI_1_858084			
ANI_1_858114	GAL4-like Zn(II)2Cys6 (or C6 zinc) binuclear cluster DNA-binding domain		
ANI_1_858164	DnaJ domain protein		
ANI_1_858184	finger domain protein		
ANI_1_860014	Arylsulfatase		3.1.6.1
ANI_1_860024	This enzyme condenses acetyl-CoA with acetoacetyl-CoA to form HMG-CoA, which is the substrate for HMG-CoA reductase(ERG13)		2.3.3.10
ANI_1_860034	Transcription factor		
ANI_1_860074	G-protein complex alpha subunit GpaA FadA(GPA1)		
