Gene	GOID	ONTOLOGY	TERM
NCU09109	GO:0006412	BP	translation
NCU09109	GO:0003735	MF	structural constituent of ribosome
NCU09111	GO:0055114	BP	oxidation-reduction process
NCU09111	GO:0006006	BP	glucose metabolic process
NCU09111	GO:0050661	MF	NADP binding
NCU09111	GO:0004345	MF	glucose-6-phosphate dehydrogenase activity
NCU09111	GO:0055114	BP	oxidation-reduction process
NCU09111	GO:0006006	BP	glucose metabolic process
NCU09111	GO:0050661	MF	NADP binding
NCU09111	GO:0016614	MF	oxidoreductase activity
NCU09111	GO:0055114	BP	 acting on CH-OH group of donors
NCU09111	GO:0006006	BP	oxidation-reduction process
NCU09111	GO:0004345	MF	glucose metabolic process
NCU09111	GO:0055114	BP	glucose-6-phosphate dehydrogenase activity
NCU09111	GO:0006006	BP	oxidation-reduction process
NCU09112	GO:0016592	CC	mediator complex
NCU09112	GO:0003712	MF	transcription coregulator activity
NCU09112	GO:0006357	BP	regulation of transcription by RNA polymerase II
NCU09115	GO:0020037	MF	heme binding
NCU09115	GO:0055114	BP	oxidation-reduction process
NCU09115	GO:0005506	MF	iron ion binding
NCU09115	GO:0016705	MF	oxidoreductase activity
NCU09115	GO:0055114	BP	 acting on paired donors
NCU09115	GO:0016705	MF	 with incorporation or reduction of molecular oxygen
NCU09116	GO:0030170	MF	pyridoxal phosphate binding
NCU09116	GO:0009058	BP	biosynthetic process
NCU09116	GO:0003824	MF	catalytic activity
NCU09117	GO:0005975	BP	carbohydrate metabolic process
NCU09117	GO:0004553	MF	hydrolase activity
NCU09117	GO:0016798	MF	 hydrolyzing O-glycosyl compounds
NCU09117	GO:0005618	CC	hydrolase activity
NCU09117	GO:0071555	BP	 acting on glycosyl bonds
NCU09118	GO:0003677	MF	DNA binding
NCU09118	GO:0003677	MF	DNA binding
NCU09118	GO:0003917	MF	DNA topoisomerase type I (single strand cut
NCU09118	GO:0005694	CC	 ATP-independent) activity
NCU09118	GO:0006265	BP	chromosome
NCU09118	GO:0003677	MF	DNA topological change
NCU09118	GO:0006265	BP	DNA binding
NCU09118	GO:0003917	MF	DNA topological change
NCU09118	GO:0003677	MF	DNA topoisomerase type I (single strand cut
NCU09118	GO:0003917	MF	 ATP-independent) activity
NCU09118	GO:0006265	BP	DNA binding
NCU09118	GO:0006265	BP	DNA topoisomerase type I (single strand cut
NCU09118	GO:0003917	MF	 ATP-independent) activity
NCU09119	GO:0015986	BP	ATP synthesis coupled proton transport
NCU09119	GO:0046933	MF	proton-transporting ATP synthase activity
NCU09119	GO:0045261	CC	 rotational mechanism
NCU09120	GO:0005515	MF	protein binding
NCU09120	GO:0016491	MF	oxidoreductase activity
NCU09120	GO:0055114	BP	oxidation-reduction process
NCU09121	GO:0016192	BP	vesicle-mediated transport
NCU09121	GO:0006904	BP	vesicle docking involved in exocytosis
NCU09121	GO:0016192	BP	vesicle-mediated transport
NCU09129	GO:0033617	BP	mitochondrial cytochrome c oxidase assembly
NCU09131	GO:0003676	MF	nucleic acid binding
NCU09132	GO:0005874	CC	microtubule
NCU09132	GO:0007017	BP	microtubule-based process
NCU09132	GO:0005874	CC	microtubule
NCU09132	GO:0007017	BP	microtubule-based process
NCU09132	GO:0005525	MF	GTP binding
NCU09132	GO:0005525	MF	GTP binding
NCU09132	GO:0007017	BP	microtubule-based process
NCU09132	GO:0005874	CC	microtubule
NCU09132	GO:0005200	MF	structural constituent of cytoskeleton
NCU09132	GO:0003924	MF	GTPase activity
NCU09136	GO:0070628	MF	proteasome binding
NCU09139	GO:0005515	MF	protein binding
NCU09140	GO:0046872	MF	metal ion binding
NCU09142	GO:0005515	MF	protein binding
NCU09143	GO:0015986	BP	ATP synthesis coupled proton transport
NCU09143	GO:0015078	MF	proton transmembrane transporter activity
NCU09143	GO:0000276	CC	mitochondrial proton-transporting ATP synthase complex
NCU09154	GO:0016787	MF	hydrolase activity
NCU09155	GO:0004190	MF	aspartic-type endopeptidase activity
NCU09155	GO:0006508	BP	proteolysis
NCU09155	GO:0004190	MF	aspartic-type endopeptidase activity
NCU09156	GO:0022857	MF	transmembrane transporter activity
NCU09156	GO:0055085	BP	transmembrane transport
NCU09156	GO:0022857	MF	transmembrane transporter activity
NCU09159	GO:0003723	MF	RNA binding
NCU09159	GO:0035194	BP	post-transcriptional gene silencing by RNA
NCU09159	GO:0032574	MF	5'-3' RNA helicase activity
NCU09161	GO:0070966	BP	nuclear-transcribed mRNA catabolic process
NCU09161	GO:0070481	BP	 no-go decay
NCU09161	GO:0071025	BP	nuclear-transcribed mRNA catabolic process
NCU09162	GO:0005515	MF	protein binding
NCU09163	GO:0050660	MF	flavin adenine dinucleotide binding
NCU09163	GO:0071949	MF	FAD binding
NCU09163	GO:0016491	MF	oxidoreductase activity
NCU09163	GO:0055114	BP	oxidation-reduction process
NCU09163	GO:0050660	MF	flavin adenine dinucleotide binding
NCU09165	GO:0071949	MF	FAD binding
NCU09165	GO:0050660	MF	flavin adenine dinucleotide binding
NCU09165	GO:0016491	MF	oxidoreductase activity
NCU09165	GO:0055114	BP	oxidation-reduction process
NCU09165	GO:0050660	MF	flavin adenine dinucleotide binding
NCU09170	GO:0046373	BP	L-arabinose metabolic process
NCU09170	GO:0046556	MF	alpha-L-arabinofuranosidase activity
NCU09170	GO:0005975	BP	carbohydrate metabolic process
NCU09170	GO:0004553	MF	hydrolase activity
NCU09171	GO:0005515	MF	protein binding
NCU09172	GO:0022857	MF	transmembrane transporter activity
NCU09172	GO:0022857	MF	transmembrane transporter activity
NCU09172	GO:0055085	BP	transmembrane transport
NCU09175	GO:0005975	BP	carbohydrate metabolic process
NCU09175	GO:0004553	MF	hydrolase activity
NCU09183	GO:0003824	MF	catalytic activity
NCU09183	GO:0030170	MF	pyridoxal phosphate binding
NCU09183	GO:0005737	CC	cytoplasm
NCU09183	GO:0009435	BP	NAD biosynthetic process
NCU09183	GO:0030429	MF	kynureninase activity
NCU09183	GO:0006569	BP	tryptophan catabolic process
NCU09184	GO:0020037	MF	heme binding
NCU09184	GO:0019441	BP	tryptophan catabolic process to kynurenine
NCU09184	GO:0046872	MF	metal ion binding
NCU09184	GO:0020037	MF	heme binding
NCU09185	GO:0020037	MF	heme binding
NCU09185	GO:0055114	BP	oxidation-reduction process
NCU09185	GO:0005506	MF	iron ion binding
NCU09185	GO:0016705	MF	oxidoreductase activity
NCU09186	GO:0043386	BP	mycotoxin biosynthetic process
NCU09186	GO:0016407	MF	acetyltransferase activity
NCU09187	GO:0005524	MF	ATP binding
NCU09189	GO:0004672	MF	protein kinase activity
NCU09189	GO:0006468	BP	protein phosphorylation
NCU09189	GO:0005524	MF	ATP binding
NCU09189	GO:0006468	BP	protein phosphorylation
NCU09189	GO:0004672	MF	protein kinase activity
NCU09192	GO:0008654	BP	phospholipid biosynthetic process
NCU09192	GO:0016020	CC	membrane
NCU09192	GO:0016780	MF	phosphotransferase activity
NCU09194	GO:0003676	MF	nucleic acid binding
NCU09194	GO:0004519	MF	endonuclease activity
NCU09194	GO:0006308	BP	DNA catabolic process
NCU09194	GO:0016788	MF	hydrolase activity
NCU09199	GO:0016491	MF	oxidoreductase activity
NCU09203	GO:0005634	CC	nucleus
NCU09204	GO:0031965	CC	nuclear membrane
NCU09204	GO:0055088	BP	lipid homeostasis
NCU09204	GO:0005635	CC	nuclear envelope
NCU09204	GO:0006998	BP	nuclear envelope organization
NCU09205	GO:0042025	CC	host cell nucleus
NCU09205	GO:0008270	MF	zinc ion binding
NCU09205	GO:0000981	MF	DNA-binding transcription factor activity
NCU09205	GO:0006355	BP	 RNA polymerase II-specific
NCU09205	GO:0003677	MF	regulation of transcription
NCU09205	GO:0005634	CC	 DNA-templated
NCU09205	GO:0006351	BP	DNA binding
NCU09205	GO:0008270	MF	nucleus
NCU09208	GO:0005515	MF	protein binding
NCU09209	GO:0005515	MF	protein binding
NCU09210	GO:0055114	BP	oxidation-reduction process
NCU09210	GO:0004601	MF	peroxidase activity
NCU09210	GO:0020037	MF	heme binding
NCU09212	GO:0004672	MF	protein kinase activity
NCU09212	GO:0006468	BP	protein phosphorylation
NCU09212	GO:0005524	MF	ATP binding
NCU09212	GO:0004672	MF	protein kinase activity
NCU09212	GO:0006468	BP	protein phosphorylation
NCU09214	GO:0042025	CC	host cell nucleus
NCU09214	GO:0008270	MF	zinc ion binding
NCU09214	GO:0000981	MF	DNA-binding transcription factor activity
NCU09214	GO:0006355	BP	 RNA polymerase II-specific
NCU09216	GO:0008250	CC	oligosaccharyltransferase complex
NCU09216	GO:0016021	CC	integral component of membrane
NCU09217	GO:0005515	MF	protein binding
NCU09218	GO:0001510	BP	RNA methylation
NCU09218	GO:0009452	BP	7-methylguanosine RNA capping
NCU09218	GO:0008168	MF	methyltransferase activity
NCU09219	GO:0006895	BP	Golgi to endosome transport
NCU09220	GO:0006623	BP	protein targeting to vacuole
NCU09221	GO:0006338	BP	chromatin remodeling
NCU09221	GO:0043486	BP	histone exchange
NCU09223	GO:0045454	BP	cell redox homeostasis
NCU09223	GO:0003756	MF	protein disulfide isomerase activity
NCU09227	GO:0005515	MF	protein binding
NCU09228	GO:0008270	MF	zinc ion binding
NCU09228	GO:0008237	MF	metallopeptidase activity
NCU09228	GO:0006508	BP	proteolysis
NCU09230	GO:0003824	MF	catalytic activity
NCU09230	GO:0030170	MF	pyridoxal phosphate binding
NCU09230	GO:0019346	BP	transsulfuration
NCU09232	GO:0016567	BP	protein ubiquitination
NCU09232	GO:0004842	MF	ubiquitin-protein transferase activity
NCU09233	GO:0003824	MF	catalytic activity
NCU09237	GO:0003723	MF	RNA binding
NCU09237	GO:0003676	MF	nucleic acid binding
NCU09238	GO:0051382	BP	kinetochore assembly
NCU09238	GO:0005634	CC	nucleus
NCU09239	GO:0003677	MF	DNA binding
NCU09239	GO:0006275	BP	regulation of DNA replication
NCU09239	GO:0030337	MF	DNA polymerase processivity factor activity
NCU09239	GO:0003677	MF	DNA binding
NCU09239	GO:0006275	BP	regulation of DNA replication
NCU09240	GO:0017022	MF	myosin binding
NCU09244	GO:0006629	BP	lipid metabolic process
NCU09244	GO:0043531	MF	ADP binding
NCU09245	GO:0006629	BP	lipid metabolic process
NCU09248	GO:0046982	MF	protein heterodimerization activity
NCU09248	GO:0005634	CC	nucleus
NCU09248	GO:0043565	MF	sequence-specific DNA binding
NCU09248	GO:0006355	BP	regulation of transcription
NCU09249	GO:0016272	CC	prefoldin complex
NCU09249	GO:0051082	MF	unfolded protein binding
NCU09249	GO:0006457	BP	protein folding
NCU09249	GO:0016272	CC	prefoldin complex
NCU09249	GO:0006457	BP	protein folding
NCU09251	GO:0016020	CC	membrane
NCU09254	GO:0004386	MF	helicase activity
NCU09255	GO:0005739	CC	mitochondrion
NCU09255	GO:0034553	BP	mitochondrial respiratory chain complex II assembly
NCU09258	GO:0004672	MF	protein kinase activity
NCU09258	GO:0006468	BP	protein phosphorylation
NCU09258	GO:0005524	MF	ATP binding
NCU09258	GO:0005515	MF	protein binding
NCU09258	GO:0005524	MF	ATP binding
NCU09258	GO:0004672	MF	protein kinase activity
NCU09258	GO:0006468	BP	protein phosphorylation
NCU09261	GO:0006261	BP	DNA-dependent DNA replication
NCU09262	GO:0016491	MF	oxidoreductase activity
NCU09264	GO:0046872	MF	metal ion binding
NCU09264	GO:0005737	CC	cytoplasm
NCU09264	GO:0019509	BP	L-methionine salvage from methylthioadenosine
NCU09265	GO:0005783	CC	endoplasmic reticulum
NCU09265	GO:0006457	BP	protein folding
NCU09265	GO:0005509	MF	calcium ion binding
NCU09265	GO:0051082	MF	unfolded protein binding
NCU09265	GO:0005509	MF	calcium ion binding
NCU09265	GO:0005509	MF	calcium ion binding
NCU09265	GO:0005515	MF	protein binding
NCU09266	GO:0016491	MF	oxidoreductase activity
NCU09266	GO:0055114	BP	oxidation-reduction process
NCU09266	GO:0055114	BP	oxidation-reduction process
NCU09266	GO:0004491	MF	methylmalonate-semialdehyde dehydrogenase (acylating) activity
NCU09266	GO:0016491	MF	oxidoreductase activity
NCU09266	GO:0016620	MF	oxidoreductase activity
NCU09266	GO:0055114	BP	 acting on the aldehyde or oxo group of donors
NCU09269	GO:0005525	MF	GTP binding
NCU09269	GO:0003924	MF	GTPase activity
NCU09269	GO:0003924	MF	GTPase activity
NCU09269	GO:0005525	MF	GTP binding
NCU09269	GO:0006913	BP	nucleocytoplasmic transport
NCU09269	GO:0005525	MF	GTP binding
NCU09273	GO:0016491	MF	oxidoreductase activity
NCU09273	GO:0055114	BP	oxidation-reduction process
NCU09273	GO:0050660	MF	flavin adenine dinucleotide binding
NCU09273	GO:0050660	MF	flavin adenine dinucleotide binding
NCU09273	GO:0071949	MF	FAD binding
NCU09274	GO:0020037	MF	heme binding
NCU09274	GO:0055114	BP	oxidation-reduction process
NCU09274	GO:0005506	MF	iron ion binding
NCU09274	GO:0016705	MF	oxidoreductase activity
NCU09274	GO:0020037	MF	 acting on paired donors
NCU09274	GO:0004497	MF	 with incorporation or reduction of molecular oxygen
NCU09274	GO:0055114	BP	heme binding
NCU09274	GO:0005506	MF	monooxygenase activity
NCU09274	GO:0016705	MF	oxidation-reduction process
NCU09279	GO:0005507	MF	copper ion binding
NCU09279	GO:0016491	MF	oxidoreductase activity
NCU09279	GO:0005507	MF	copper ion binding
NCU09279	GO:0055114	BP	oxidation-reduction process
NCU09279	GO:0055114	BP	oxidation-reduction process
NCU09281	GO:0005975	BP	carbohydrate metabolic process
NCU09281	GO:0004553	MF	hydrolase activity
NCU09281	GO:0030246	MF	 hydrolyzing O-glycosyl compounds
NCU09281	GO:0005975	BP	carbohydrate binding
NCU09281	GO:0003824	MF	carbohydrate metabolic process
NCU09283	GO:0016407	MF	acetyltransferase activity
NCU09285	GO:0055114	BP	oxidation-reduction process
NCU09285	GO:0016491	MF	oxidoreductase activity
NCU09287	GO:0016021	CC	integral component of membrane
NCU09287	GO:0022857	MF	transmembrane transporter activity
NCU09287	GO:0055085	BP	transmembrane transport
NCU09287	GO:0022857	MF	transmembrane transporter activity
NCU09287	GO:0022857	MF	transmembrane transporter activity
NCU09287	GO:0055085	BP	transmembrane transport
NCU09287	GO:0016020	CC	membrane
NCU09288	GO:0019901	MF	protein kinase binding
NCU09288	GO:0000079	BP	regulation of cyclin-dependent protein serine/threonine kinase activity
NCU09290	GO:0004298	MF	threonine-type endopeptidase activity
NCU09290	GO:0043161	BP	proteasome-mediated ubiquitin-dependent protein catabolic process
NCU09290	GO:0005839	CC	proteasome core complex
NCU09290	GO:0005839	CC	proteasome core complex
NCU09290	GO:0051603	BP	proteolysis involved in cellular protein catabolic process
NCU09290	GO:0004298	MF	threonine-type endopeptidase activity
NCU09290	GO:0005839	CC	proteasome core complex
NCU09290	GO:0051603	BP	proteolysis involved in cellular protein catabolic process
NCU09291	GO:0055114	BP	oxidation-reduction process
NCU09291	GO:0016972	MF	thiol oxidase activity
NCU09291	GO:0016971	MF	flavin-linked sulfhydryl oxidase activity
NCU09297	GO:0007076	BP	mitotic chromosome condensation
NCU09297	GO:0000278	BP	mitotic cell cycle
NCU09297	GO:0005634	CC	nucleus
NCU09297	GO:0030261	BP	chromosome condensation
NCU09301	GO:0016758	MF	transferase activity
NCU09301	GO:0005975	BP	 transferring hexosyl groups
NCU09301	GO:0030259	BP	carbohydrate metabolic process
NCU09302	GO:0005515	MF	protein binding
NCU09302	GO:0006974	BP	cellular response to DNA damage stimulus
NCU09304	GO:0003824	MF	catalytic activity
NCU09304	GO:0008483	MF	transaminase activity
NCU09304	GO:0030170	MF	pyridoxal phosphate binding
NCU09305	GO:0016787	MF	hydrolase activity
NCU09308	GO:0002949	BP	tRNA threonylcarbamoyladenosine modification
NCU09309	GO:0004298	MF	threonine-type endopeptidase activity
NCU09309	GO:0005839	CC	proteasome core complex
NCU09309	GO:0051603	BP	proteolysis involved in cellular protein catabolic process
NCU09309	GO:0005839	CC	proteasome core complex
NCU09309	GO:0051603	BP	proteolysis involved in cellular protein catabolic process
NCU09311	GO:0009019	MF	tRNA (guanine-N1-)-methyltransferase activity
NCU09311	GO:0030488	BP	tRNA methylation
NCU09312	GO:0019408	BP	dolichol biosynthetic process
NCU09312	GO:1904423	CC	dehydrodolichyl diphosphate synthase complex
NCU09312	GO:0016765	MF	transferase activity
NCU09313	GO:0000145	CC	exocyst
NCU09313	GO:0006887	BP	exocytosis
NCU09313	GO:0006887	BP	exocytosis
NCU09313	GO:0005737	CC	cytoplasm
NCU09315	GO:0046983	MF	protein dimerization activity
NCU09317	GO:0051028	BP	mRNA transport
NCU09317	GO:0005634	CC	nucleus
NCU09317	GO:0005515	MF	protein binding
NCU09318	GO:0043138	MF	3'-5' DNA helicase activity
NCU09318	GO:0006281	BP	DNA repair
NCU09318	GO:0016787	MF	hydrolase activity
NCU09318	GO:0003677	MF	DNA binding
NCU09318	GO:0005524	MF	ATP binding
NCU09320	GO:0003879	MF	ATP phosphoribosyltransferase activity
NCU09320	GO:0000105	BP	histidine biosynthetic process
NCU09320	GO:0005737	CC	cytoplasm
NCU09320	GO:0003879	MF	ATP phosphoribosyltransferase activity
NCU09320	GO:0000105	BP	histidine biosynthetic process
NCU09320	GO:0003879	MF	ATP phosphoribosyltransferase activity
NCU09320	GO:0003879	MF	ATP phosphoribosyltransferase activity
NCU09320	GO:0005737	CC	cytoplasm
NCU09320	GO:0000105	BP	histidine biosynthetic process
NCU09320	GO:0000287	MF	magnesium ion binding
NCU09325	GO:0005515	MF	protein binding
NCU09327	GO:0003723	MF	RNA binding
NCU09327	GO:0004540	MF	ribonuclease activity
NCU09332	GO:0006493	BP	protein O-linked glycosylation
NCU09332	GO:0000030	MF	mannosyltransferase activity
NCU09332	GO:0016020	CC	membrane
NCU09332	GO:0016020	CC	membrane
NCU09337	GO:0032220	BP	plasma membrane fusion involved in cytogamy
NCU09337	GO:0043332	CC	mating projection tip
NCU09345	GO:0009228	BP	thiamine biosynthetic process
NCU09347	GO:0003824	MF	catalytic activity
NCU09347	GO:0006003	BP	fructose 2
NCU09347	GO:0003824	MF	6-bisphosphate metabolic process
NCU09347	GO:0005524	MF	catalytic activity
NCU09347	GO:0003873	MF	ATP binding
NCU09347	GO:0006000	BP	6-phosphofructo-2-kinase activity
NCU09347	GO:0005524	MF	fructose metabolic process
NCU09349	GO:0003676	MF	nucleic acid binding
NCU09349	GO:0005524	MF	ATP binding
NCU09350	GO:0004190	MF	aspartic-type endopeptidase activity
NCU09350	GO:0006508	BP	proteolysis
NCU09352	GO:0003723	MF	RNA binding
NCU09352	GO:0003676	MF	nucleic acid binding
NCU09357	GO:0005524	MF	ATP binding
NCU09358	GO:0022857	MF	transmembrane transporter activity
NCU09358	GO:0016021	CC	integral component of membrane
NCU09358	GO:0022857	MF	transmembrane transporter activity
NCU09358	GO:0055085	BP	transmembrane transport
NCU09358	GO:0022857	MF	transmembrane transporter activity
NCU09358	GO:0055085	BP	transmembrane transport
NCU09358	GO:0016020	CC	membrane
NCU09365	GO:0003723	MF	RNA binding
NCU09365	GO:0003676	MF	nucleic acid binding
NCU09366	GO:0004298	MF	threonine-type endopeptidase activity
NCU09366	GO:0005839	CC	proteasome core complex
NCU09366	GO:0051603	BP	proteolysis involved in cellular protein catabolic process
NCU09367	GO:0016301	MF	kinase activity
NCU09367	GO:0046854	BP	phosphatidylinositol phosphorylation
NCU09367	GO:0048015	BP	phosphatidylinositol-mediated signaling
NCU09371	GO:0000906	MF	6
NCU09371	GO:0009231	BP	7-dimethyl-8-ribityllumazine synthase activity
NCU09371	GO:0009349	CC	riboflavin biosynthetic process
NCU09371	GO:0009231	BP	riboflavin synthase complex
NCU09373	GO:0006298	BP	mismatch repair
NCU09373	GO:0030983	MF	mismatched DNA binding
NCU09373	GO:0005524	MF	ATP binding
NCU09373	GO:0032300	CC	mismatch repair complex
NCU09373	GO:0016887	MF	ATPase activity
NCU09373	GO:0006298	BP	mismatch repair
NCU09377	GO:0019888	MF	protein phosphatase regulator activity
NCU09377	GO:0000159	CC	protein phosphatase type 2A complex
NCU09377	GO:0005515	MF	protein binding
NCU09378	GO:0006352	BP	DNA-templated transcription
NCU09378	GO:0030880	CC	 initiation
NCU09378	GO:0044237	BP	RNA polymerase complex
NCU09378	GO:0000166	MF	cellular metabolic process
NCU09378	GO:0003824	MF	nucleotide binding
NCU09380	GO:0003723	MF	RNA binding
NCU09381	GO:0005515	MF	protein binding
NCU09382	GO:0005515	MF	protein binding
NCU09384	GO:0006298	BP	mismatch repair
NCU09384	GO:0030983	MF	mismatched DNA binding
NCU09384	GO:0005524	MF	ATP binding
NCU09390	GO:0016491	MF	oxidoreductase activity
NCU09391	GO:0006559	BP	L-phenylalanine catabolic process
NCU09391	GO:0005737	CC	cytoplasm
NCU09391	GO:0016841	MF	ammonia-lyase activity
NCU09391	GO:0003824	MF	catalytic activity
